level_0,level_1,correlation
motif__perspective_conflict_reconciliation__rate,D_to_D__rate,0.26458847965190224
motif__perspective_conflict_reconciliation__rate,D_to_E__rate,0.1567000875727113
motif__perspective_conflict_reconciliation__rate,E_to_D__rate,0.1575125055543602
motif__perspective_conflict_reconciliation__rate,E_to_E__rate,0.007854671057407616
motif__perspective_conflict_reconciliation__rate,perspective_to_reconciliation__rate,0.08566959014936334
motif__perspective_conflict_reconciliation__rate,question_to_subgoal__rate,0.04152534188627094
motif__perspective_conflict_reconciliation__rate,perspective_to_verification__rate,0.13425189666331888
motif__perspective_conflict_reconciliation__rate,conflict_to_verification__rate,0.05897745236159202
motif__perspective_conflict_reconciliation__rate,conflict_to_reconciliation__rate,0.498593167892886
motif__perspective_conflict_reconciliation__rate,verification_to_backtracking__rate,0.05149505275791267
motif__perspective_conflict_reconciliation__rate,backtracking_to_subgoal__rate,0.04652263392489021
motif__perspective_conflict_reconciliation__rate,reconciliation_to_verification__rate,0.06484257383457241
motif__perspective_conflict_reconciliation__rate,conflict_verification_backtracking__rate,0.026087006972230275
motif__perspective_conflict_reconciliation__rate,verification_backtracking_subgoal__rate,0.0411250339140043
motif__perspective_conflict_reconciliation__rate,perspective_conflict_reconciliation__rate,1.0
motif__perspective_conflict_reconciliation__rate,conflict_reconciliation_verification__rate,0.1606691504418981
motif__perspective_conflict_reconciliation__rate,motif__question_to_subgoal__rate,0.04153483123976754
motif__perspective_conflict_reconciliation__rate,motif__perspective_to_verification__rate,0.1342669536468071
motif__perspective_conflict_reconciliation__rate,motif__conflict_to_verification__rate,0.05898937240244941
motif__perspective_conflict_reconciliation__rate,motif__conflict_to_reconciliation__rate,0.498600954721372
motif__perspective_conflict_reconciliation__rate,motif__verification_to_backtracking__rate,0.05150931140042001
motif__perspective_conflict_reconciliation__rate,motif__backtracking_to_subgoal__rate,0.04653193697804356
motif__perspective_conflict_reconciliation__rate,motif__reconciliation_to_verification__rate,0.06485839243320705
motif__perspective_conflict_reconciliation__rate,motif__conflict_verification_backtracking__rate,0.02609340748439285
motif__perspective_conflict_reconciliation__rate,motif__verification_backtracking_subgoal__rate,0.04113139189714969
motif__perspective_conflict_reconciliation__rate,motif__perspective_conflict_reconciliation__rate,1.0
motif__perspective_conflict_reconciliation__rate,motif__conflict_reconciliation_verification__rate,0.16067681762390884
motif__conflict_reconciliation_verification__rate,Question_and_Answering__rate,0.024842164291256363
motif__conflict_reconciliation_verification__rate,Perspective_Shift__rate,0.0003250659660394683
motif__conflict_reconciliation_verification__rate,Conflict_of_Perspectives__rate,0.14699721327664889
motif__conflict_reconciliation_verification__rate,Reconciliation__rate,0.18423422767558031
motif__conflict_reconciliation_verification__rate,verification__rate,0.1897170599300443
motif__conflict_reconciliation_verification__rate,backtracking__rate,0.07453283293161124
motif__conflict_reconciliation_verification__rate,subgoal__rate,-0.08095046270506943
motif__conflict_reconciliation_verification__rate,backward_chaining__rate,0.005535375421606033
motif__conflict_reconciliation_verification__rate,D_to_D__rate,0.09418558285069473
motif__conflict_reconciliation_verification__rate,D_to_E__rate,0.15653972025843257
motif__conflict_reconciliation_verification__rate,E_to_D__rate,0.1526801222432726
motif__conflict_reconciliation_verification__rate,E_to_E__rate,0.125076707966487
motif__conflict_reconciliation_verification__rate,perspective_to_reconciliation__rate,0.05078663119386219
motif__conflict_reconciliation_verification__rate,question_to_subgoal__rate,-0.015945295113994975
motif__conflict_reconciliation_verification__rate,perspective_to_verification__rate,0.07594913112446013
motif__conflict_reconciliation_verification__rate,conflict_to_verification__rate,0.19801359819346404
motif__conflict_reconciliation_verification__rate,conflict_to_reconciliation__rate,0.2961231005915628
motif__conflict_reconciliation_verification__rate,verification_to_backtracking__rate,0.09764755948017508
motif__conflict_reconciliation_verification__rate,backtracking_to_subgoal__rate,0.014416375266365338
motif__conflict_reconciliation_verification__rate,reconciliation_to_verification__rate,0.5429621703314883
motif__conflict_reconciliation_verification__rate,conflict_verification_backtracking__rate,0.06404167866797884
motif__conflict_reconciliation_verification__rate,verification_backtracking_subgoal__rate,0.027797318245051706
motif__conflict_reconciliation_verification__rate,perspective_conflict_reconciliation__rate,0.1606691504418981
motif__conflict_reconciliation_verification__rate,conflict_reconciliation_verification__rate,1.0
motif__conflict_reconciliation_verification__rate,motif__question_to_subgoal__rate,-0.01593640359948975
motif__conflict_reconciliation_verification__rate,motif__perspective_to_verification__rate,0.07596340171450108
motif__conflict_reconciliation_verification__rate,motif__conflict_to_verification__rate,0.19802246986216443
motif__conflict_reconciliation_verification__rate,motif__conflict_to_reconciliation__rate,0.2961338765605205
motif__conflict_reconciliation_verification__rate,motif__verification_to_backtracking__rate,0.09765943002029544
motif__conflict_reconciliation_verification__rate,motif__backtracking_to_subgoal__rate,0.014424875713028928
motif__conflict_reconciliation_verification__rate,motif__reconciliation_to_verification__rate,0.5429674202075709
motif__conflict_reconciliation_verification__rate,motif__conflict_verification_backtracking__rate,0.06404711057159422
motif__conflict_reconciliation_verification__rate,motif__verification_backtracking_subgoal__rate,0.027803032196131734
motif__conflict_reconciliation_verification__rate,motif__perspective_conflict_reconciliation__rate,0.16067681762390884
motif__conflict_reconciliation_verification__rate,motif__conflict_reconciliation_verification__rate,1.0
